RunnerSettings(num_particles=72, num_neighbours=99, iterations=1200, dimensions=20, local=False, velocity_clamp=(-5, 5), optimizer_options={})
FEATURE EVALUATION CONFIG
========
averageAmount: 100
maxDropRem: -1
numGames: 100
numLines: 130
seed: -1
startingLevel: 18
startingLines: 0
========
MoveEvaluatorGroup used: Linear

iteration,time_taken,train_score,eval_score,vector
26,0.433,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
27,0.450,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
28,0.454,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
29,0.417,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
30,0.427,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
31,0.420,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
32,0.437,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
33,0.430,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
34,0.426,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
35,0.412,7.220,0.000,[1.390576094278384 -5.221846792345395 5.901398654290152 2.0221314152182295 -8.11560584336198 -0.3314180954684023 0.14507539024723037 -0.47219094807335615 -0.027393220307825095 6.054460094556153 7.807847675992844 8.044250769630029 -12.751730228077394 -10.135651810584205 -1.0584092237700289 1.9961029553269105 1.9301409190680259 -6.512714004719309 -0.5756541038393443 2.2135942623907043]
